"zone","state","lga","ea","sector","hhid","s15bq1"
2,15,1503,634,2,150064,2
2,15,1503,634,2,150065,2
2,15,1503,634,2,150066,2
2,15,1503,634,2,150067,2
2,15,1503,634,2,150068,2
2,15,1503,634,2,150069,2
2,15,1503,634,2,150070,2
1,25,2504,0,1,150071,2
2,15,1501,0,2,150072,2
2,34,3407,0,1,150073,2
2,15,1506,148,1,150075,2
2,15,1506,148,1,150076,2
2,15,1506,148,1,150077,2
2,15,1506,148,1,150078,2
2,15,1508,0,2,150079,2
2,15,1506,148,1,150080,2
4,16,1626,1546,2,160001,2
4,16,1626,1546,2,160002,1
4,16,1626,1546,2,160003,2
4,16,1626,1546,2,160004,2
4,16,1626,1546,2,160005,2
4,16,1626,1546,2,160006,2
4,16,1626,1546,2,160007,2
4,16,1626,1546,2,160008,2
4,16,1626,1546,2,160009,2
4,16,1626,1546,2,160010,2
4,16,1610,1006,2,160011,2
4,16,1610,1006,2,160012,1
4,16,1610,1006,2,160013,2
4,16,1624,0,1,160014,2
5,32,3221,0,1,160016,1
4,16,1624,136,1,160017,2
4,16,1624,136,1,160018,2
4,16,1624,136,1,160019,1
4,16,1622,18,2,160020,2
4,16,1612,414,2,160021,2
4,16,1622,18,2,160022,2
4,16,1622,18,2,160023,2
4,16,1624,136,1,160024,1
4,16,1624,136,1,160025,2
4,16,1602,1576,2,160026,2
4,16,1608,1104,2,160027,1
4,16,1624,0,1,160028,2
4,16,1624,286,1,160029,1
4,16,1624,286,1,160030,2
4,16,1622,18,2,160031,1
4,16,1624,136,1,160032,2
4,16,1624,136,1,160033,1
4,16,1622,18,2,160034,2
4,16,1624,136,1,160035,2
4,16,1624,136,1,160036,2
4,16,1622,18,2,160037,2
4,16,1606,590,2,160038,2
4,16,1606,590,2,160039,2
4,16,1606,590,2,160040,2
4,16,1624,136,1,160041,1
4,16,1622,18,2,160042,1
4,16,1622,18,2,160043,2
4,16,1622,18,2,160044,2
4,16,1612,414,2,160045,2
4,16,1612,414,2,160046,2
4,16,1602,1576,2,160048,1
4,16,1602,1576,2,160049,2
4,16,1602,1576,2,160050,1
4,16,1613,440,2,160051,2
4,16,1613,440,2,160052,2
4,16,1613,440,2,160053,2
4,16,1613,440,2,160054,2
4,16,1613,440,2,160055,2
4,16,1613,440,2,160056,2
4,16,1613,440,2,160057,2
4,16,1613,440,2,160058,1
4,16,1613,440,2,160059,2
4,16,1613,440,2,160060,2
4,16,1616,296,2,160061,1
4,16,1616,296,2,160062,2
4,16,1616,296,2,160063,2
4,16,1616,296,2,160064,2
4,16,1616,296,2,160066,2
4,16,1616,296,2,160067,2
4,16,1616,296,2,160068,2
4,16,1616,296,2,160069,2
4,16,1616,296,2,160070,2
4,16,1620,106,2,160071,2
4,16,1620,106,2,160072,2
4,16,1620,106,2,160073,2
4,16,1620,106,2,160074,2
4,16,1620,106,2,160075,1
4,16,1620,106,2,160076,1
4,16,1620,106,2,160077,2
4,16,1620,106,2,160078,1
4,16,1620,106,2,160079,2
4,16,1620,106,2,160080,2
4,16,1618,1060,2,160081,1
4,16,1618,1060,2,160082,2
4,16,1618,1060,2,160083,1
4,16,1618,1060,2,160084,2
4,16,1618,1060,2,160085,2
4,16,1618,1060,2,160086,2
4,16,1618,1060,2,160088,2
4,16,1618,1060,2,160089,2
4,16,1618,1060,2,160090,2
4,16,1601,954,2,160091,2
4,16,1601,954,2,160092,2
4,16,1601,954,2,160093,2
4,16,1601,954,2,160094,2
4,16,1601,954,2,160095,2
4,16,1601,954,2,160096,2
4,16,1601,954,2,160097,2
4,16,1601,954,2,160098,2
4,16,1601,954,2,160099,2
4,16,1601,954,2,160100,2
4,16,1606,590,2,160101,2
4,16,1606,590,2,160103,2
4,16,1610,1006,2,160104,2
4,16,1610,1006,2,160105,2
4,16,1624,286,1,160106,2
4,16,1606,590,2,160107,2
4,16,1606,590,2,160108,1
4,16,1606,590,2,160109,2
4,16,1624,286,1,160110,1
4,16,1603,158,2,160111,1
4,16,1610,1006,2,160112,2
4,16,1624,286,1,160113,2
4,16,1610,1006,2,160114,2
4,16,1610,1006,2,160115,2
4,16,1610,1006,2,160116,2
4,16,1610,1006,2,160117,2
4,16,1612,414,2,160118,2
4,16,1602,1576,2,160119,2
4,16,1602,1576,2,160120,2
4,16,1602,1576,2,160121,2
4,16,1608,1104,2,160122,2
4,16,1612,414,2,160123,2
4,16,1602,1576,2,160124,2
4,16,1602,1576,2,160125,2
4,16,1612,414,2,160127,2
4,16,1612,414,2,160128,2
4,16,1622,18,2,160129,2
4,16,1612,414,2,160130,2
4,16,1612,414,2,160131,2
4,16,1624,286,1,160132,2
4,16,1624,286,1,160133,2
4,16,1625,1210,2,160134,2
4,16,1625,1210,2,160135,2
4,16,1622,0,1,160136,2
4,16,1625,1210,2,160137,2
4,16,1626,0,2,160138,2
4,16,1625,0,1,160139,2
4,16,1625,1210,2,160140,2
4,16,1626,0,2,160141,2
4,16,1625,1210,2,160142,2
4,16,1625,1210,2,160143,2
4,16,1605,180,2,160144,2
4,16,1605,180,2,160145,2
4,16,1605,180,2,160146,2
4,16,1605,180,2,160147,2
4,16,1605,180,2,160148,2
4,16,1605,180,2,160149,2
4,16,1605,180,2,160150,2
4,16,1605,180,2,160151,2
4,16,1605,180,2,160152,2
4,16,1605,180,2,160153,2
4,16,1603,158,2,160154,2
4,16,1603,158,2,160155,2
4,16,1609,738,2,160156,2
4,16,1609,738,2,160157,2
4,16,1609,738,2,160158,2
4,16,1609,738,2,160159,2
4,16,1609,738,2,160160,2
4,16,1608,1104,2,160161,1
4,16,1609,738,2,160162,2
4,16,1608,1104,2,160163,2
4,16,1608,1104,2,160164,2
4,16,1608,1104,2,160165,2
4,16,1608,1104,2,160166,2
4,16,1608,1104,2,160167,2
4,16,1609,738,2,160168,1
4,16,1609,738,2,160169,2
4,16,1609,738,2,160170,2
4,16,1608,1104,2,160171,2
4,16,1609,738,2,160172,2
4,16,1608,1104,2,160173,1
4,16,1612,108,2,160174,2
4,16,1612,108,2,160175,2
4,16,1603,158,2,160176,2
4,16,1603,158,2,160178,2
4,16,1603,158,2,160179,2
4,16,1603,158,2,160180,2
4,16,1612,108,2,160181,2
4,16,1612,108,2,160182,1
4,16,1612,108,2,160183,2
4,16,1603,158,2,160184,2
4,16,1603,158,2,160185,2
4,16,1612,108,2,160186,1
4,16,1612,108,2,160188,2
4,16,1612,108,2,160189,2
4,16,1612,108,2,160190,2
3,17,1706,284,2,170001,1
3,17,1706,284,2,170002,2
3,17,1706,284,2,170003,2
3,17,1706,284,2,170004,2
3,17,1706,284,2,170005,1
3,17,1706,284,2,170006,1
3,17,1706,284,2,170007,2
3,17,1706,284,2,170008,2
3,17,1706,284,2,170009,2
3,17,1706,284,2,170010,1
3,17,1719,1354,2,170011,2
3,17,1719,1354,2,170012,1
3,17,1719,1354,2,170013,1
3,17,1719,1354,2,170014,2
3,17,1719,1354,2,170015,1
3,17,1719,1354,2,170016,2
3,17,1719,1354,2,170017,2
3,17,1719,1354,2,170018,2
3,17,1719,1354,2,170019,1
3,17,1719,1354,2,170020,1
3,17,1704,1080,2,170021,2
3,17,1704,1080,2,170022,1
3,17,1704,1080,2,170023,1
3,17,1704,1080,2,170024,2
3,17,1704,0,2,170025,1
3,17,1704,1080,2,170026,1
3,17,1704,1080,2,170027,2
3,17,1704,1080,2,170028,2
3,17,1704,1080,2,170029,2
3,17,1704,1080,2,170030,1
3,17,1704,2074,1,170031,2
3,17,1704,2074,1,170032,2
3,17,1704,2074,1,170033,2
3,17,1704,0,1,170034,2
3,17,1704,2074,1,170035,2
4,11,1101,0,1,170036,2
1,23,2306,0,1,170037,2
3,17,1704,2074,1,170038,2
3,17,1704,2074,1,170039,2
3,17,1704,2074,1,170040,2
3,17,1722,96,2,170041,2
3,17,1722,96,2,170042,1
3,17,1722,96,2,170043,2
3,17,1722,96,2,170044,1
3,17,1722,96,2,170045,2
3,17,1722,96,2,170046,2
3,17,1722,96,2,170047,2
3,17,1722,96,2,170048,2
3,17,1722,96,2,170049,2
3,17,1722,96,2,170050,2
3,17,1715,2244,2,170051,2
3,17,1715,2244,2,170052,1
3,17,1715,2244,2,170053,2
3,17,1715,2244,2,170054,2
3,17,1715,2244,2,170055,1
3,17,1715,2244,2,170056,2
3,17,1715,2244,2,170057,2
3,17,1715,2244,2,170058,2
3,17,1715,2244,2,170059,1
3,17,1715,2244,2,170060,2
3,17,1710,546,2,170061,2
3,17,1710,546,2,170062,2
3,17,1710,546,2,170063,2
3,17,1710,546,2,170064,1
3,17,1710,546,2,170065,2
3,17,1710,546,2,170066,2
3,17,1710,546,2,170067,1
3,17,1710,546,2,170068,1
3,17,1710,546,2,170069,2
3,17,1710,546,2,170070,1
3,17,1713,226,1,170071,2
3,17,1713,226,1,170072,2
3,17,1713,226,1,170073,2
3,17,1713,226,1,170074,2
3,17,1713,226,1,170075,2
3,17,1713,226,1,170076,2
3,17,1713,226,1,170077,1
3,17,1713,226,1,170078,2
3,17,1713,226,1,170079,2
3,17,1716,1452,2,170081,2
3,17,1716,1452,2,170082,1
3,17,1716,1452,2,170083,2
3,17,1716,1452,2,170084,2
3,17,1716,1452,2,170085,2
3,17,1716,1452,2,170086,2
3,17,1716,1452,2,170087,2
3,17,1716,1452,2,170088,1
3,17,1716,1452,2,170089,2
3,17,1716,1452,2,170090,2
3,17,1702,510,2,170091,2
3,17,1702,510,2,170092,2
3,17,1702,510,2,170093,2
3,17,1702,510,2,170094,1
3,17,1702,510,2,170095,1
3,17,1702,510,2,170096,2
3,17,1702,510,2,170097,1
3,17,1702,510,2,170098,1
3,17,1702,510,2,170099,2
3,17,1702,510,2,170100,2
3,17,1727,634,2,170101,2
3,17,1727,634,2,170102,2
3,17,1727,634,2,170103,2
3,17,1727,634,2,170104,2
3,17,1727,634,2,170105,2
3,17,1727,634,2,170106,1
3,17,1727,634,2,170107,1
3,17,1727,634,2,170108,2
3,17,1727,634,2,170109,2
3,17,1727,634,2,170110,2
3,17,1712,794,2,170111,2
3,17,1712,794,2,170112,1
3,17,1712,794,2,170113,1
3,17,1712,794,2,170114,2
3,17,1712,794,2,170115,1
3,17,1712,794,2,170116,2
3,17,1712,794,2,170117,2
3,17,1712,794,2,170118,2
3,17,1712,794,2,170119,2
3,17,1712,794,2,170120,2
3,17,1724,786,2,170121,2
3,17,1724,786,2,170122,2
3,17,1724,786,2,170123,1
3,17,1724,786,2,170124,1
3,17,1724,786,2,170125,2
3,17,1724,786,2,170126,2
3,17,1724,786,2,170127,2
3,17,1724,786,2,170128,2
3,17,1724,786,2,170129,2
3,17,1724,786,2,170130,2
3,18,1804,2690,1,180001,1
3,18,1804,2690,1,180002,2
3,18,1804,2690,1,180003,2
3,18,1804,2690,1,180004,2
3,18,1804,2690,1,180005,1
3,18,1804,2690,1,180006,2
3,18,1804,2690,1,180007,2
3,18,1804,2690,1,180008,2
3,18,1804,0,1,180009,2
3,18,1809,1272,1,180011,2
3,18,1809,1272,1,180012,2
3,18,1809,1272,1,180013,2
3,18,1809,1272,1,180014,1
3,18,1809,1272,1,180015,2
3,18,1809,1272,1,180017,2
3,18,1809,1272,1,180018,2
3,18,1809,1272,1,180019,2
3,18,1809,1272,1,180020,1
3,18,1823,1822,1,180021,2
3,18,1823,1822,1,180022,2
3,18,1823,1822,1,180023,2
3,18,1823,1822,1,180024,1
3,18,1823,1822,1,180026,2
3,18,1823,1822,1,180027,2
3,18,1823,1822,1,180028,2
3,18,1823,1822,1,180029,1
3,18,1823,1822,1,180030,2
3,18,1803,840,2,180031,1
3,18,1803,840,2,180032,2
3,18,1803,840,2,180033,1
3,18,1803,840,2,180034,2
3,18,1803,840,2,180035,2
3,18,1803,840,2,180036,2
3,18,1803,840,2,180037,2
3,18,1803,840,2,180038,2
3,18,1803,840,2,180039,2
3,18,1803,0,2,180040,2
3,18,1816,378,1,180041,2
3,18,1816,378,1,180042,2
3,18,1816,378,1,180043,1
3,18,1816,378,1,180044,2
3,18,1816,378,1,180045,2
3,18,1816,378,1,180046,2
3,18,1816,378,1,180047,2
3,18,1816,378,1,180049,2
3,18,1816,378,1,180050,2
3,18,1805,534,2,180051,2
3,18,1805,534,2,180052,2
3,18,1805,534,2,180053,2
3,18,1805,534,2,180054,2
3,18,1805,534,2,180055,1
3,18,1805,534,2,180056,2
3,18,1805,534,2,180057,1
3,18,1805,534,2,180058,2
3,18,1805,534,2,180059,2
3,18,1805,534,2,180060,1
3,18,1817,370,2,180061,2
3,18,1817,370,2,180062,2
3,18,1817,370,2,180063,2
3,18,1817,370,2,180064,1
3,18,1817,370,2,180065,2
3,18,1817,370,2,180066,2
3,18,1817,370,2,180067,2
3,18,1817,370,2,180068,1
3,18,1817,370,2,180069,2
3,18,1817,370,2,180070,1
3,18,1808,1726,2,180071,2
3,18,1808,1726,2,180072,2
3,18,1808,1726,2,180073,1
3,18,1808,1726,2,180074,2
3,18,1808,1726,2,180075,2
3,18,1808,1726,2,180076,2
3,18,1808,1726,2,180077,2
3,18,1808,1726,2,180078,1
3,18,1808,1726,2,180079,2
3,18,1808,1726,2,180080,2
3,18,1811,364,2,180081,2
3,18,1811,364,2,180082,2
3,18,1811,364,2,180083,2
3,18,1811,364,2,180084,2
3,18,1811,364,2,180085,2
3,18,1811,364,2,180086,2
3,18,1811,364,2,180087,2
3,18,1811,364,2,180088,2
3,18,1811,364,2,180089,1
3,18,1811,364,2,180090,2
3,18,1820,450,2,180091,2
3,18,1820,450,2,180092,2
3,18,1820,450,2,180093,2
3,18,1820,450,2,180094,2
3,18,1820,450,2,180095,2
3,18,1820,450,2,180096,2
3,18,1820,450,2,180097,1
3,18,1820,450,2,180098,2
3,18,1820,450,2,180099,2
3,18,1820,450,2,180100,2
3,18,1822,1654,2,180101,2
3,18,1822,1654,2,180102,2
3,18,1822,1654,2,180103,2
3,18,1822,1654,2,180104,2
3,18,1822,1654,2,180105,2
3,18,1822,1654,2,180106,2
3,18,1817,0,2,180107,1
3,18,1822,1654,2,180108,2
3,18,1822,1654,2,180109,2
3,18,1817,0,2,180110,1
3,18,1814,678,2,180111,2
3,18,1814,678,2,180112,2
3,18,1814,678,2,180113,2
3,18,1814,678,2,180117,2
3,18,1814,0,2,180118,2
3,18,1814,0,2,180120,2
3,19,1925,3394,2,190001,2
3,19,1925,3394,2,190003,2
3,19,1925,3394,2,190005,2
3,19,1925,3394,2,190006,2
3,19,1925,3394,2,190007,2
3,19,1925,3394,2,190008,2
3,19,1925,3394,2,190009,2
3,19,1925,3394,2,190010,1
3,19,1921,842,1,190011,2
3,19,1921,842,1,190012,1
3,19,1921,842,1,190013,2
3,19,1921,842,1,190014,2
3,19,1925,0,2,190015,2
3,19,1925,0,2,190016,1
3,19,1921,842,1,190017,2
3,19,1921,842,1,190018,2
3,19,1921,842,1,190019,2
3,19,1921,842,1,190020,2
3,19,1943,668,2,190021,2
3,19,1943,668,2,190022,2
3,19,1943,668,2,190023,2
3,19,1943,668,2,190024,2
3,19,1943,668,2,190025,2
3,19,1943,668,2,190026,2
3,19,1943,668,2,190027,2
3,19,1943,668,2,190029,1
3,19,1943,668,2,190030,2
3,19,1916,1516,2,190031,2
3,19,1916,1516,2,190032,2
3,19,1916,1516,2,190033,2
3,19,1916,1516,2,190034,2
3,19,1916,1516,2,190035,2
3,19,1916,1516,2,190036,2
3,19,1916,1516,2,190037,2
3,19,1916,1516,2,190038,1
3,19,1916,1516,2,190039,2
3,19,1916,1516,2,190040,2
3,19,1901,640,2,190041,2
3,19,1901,640,2,190042,2
3,19,1901,640,2,190043,2
3,19,1901,640,2,190044,2
3,19,1901,640,2,190045,2
3,19,1901,640,2,190046,2
3,19,1901,640,2,190047,2
3,19,1901,640,2,190048,2
3,19,1901,640,2,190049,2
3,19,1901,640,2,190050,2
3,19,1937,432,2,190051,2
3,36,3611,0,2,190052,2
3,19,1937,432,2,190053,2
3,19,1937,432,2,190054,2
3,19,1937,432,2,190055,2
3,19,1937,432,2,190056,2
3,19,1937,432,2,190057,2
3,19,1937,432,2,190058,2
3,19,1937,432,2,190059,2
3,19,1937,432,2,190060,2
3,19,1936,1994,2,190061,2
3,19,1936,1994,2,190062,2
2,15,1510,0,2,190063,2
3,19,1936,1994,2,190064,2
3,19,1936,1994,2,190065,2
3,19,1936,1994,2,190066,2
3,19,1936,1994,2,190067,2
3,19,1936,1994,2,190068,2
3,19,1936,1994,2,190069,2
3,19,1936,1994,2,190070,2
3,19,1902,52,2,190071,2
3,19,1902,52,2,190072,2
3,19,1902,52,2,190073,2
3,19,1902,52,2,190074,2
3,19,1902,52,2,190075,2
3,19,1902,52,2,190076,2
3,19,1902,52,2,190077,2
3,19,1902,52,2,190078,2
3,19,1902,52,2,190079,2
3,19,1902,52,2,190080,2
3,19,1914,934,2,190081,2
3,19,1914,934,2,190082,2
3,19,1914,934,2,190083,2
3,19,1914,934,2,190084,1
3,19,1914,934,2,190085,2
3,19,1914,934,2,190086,2
3,19,1914,934,2,190087,2
3,19,1914,934,2,190088,2
3,19,1914,934,2,190089,2
3,19,1914,934,2,190090,2
3,19,1941,518,2,190091,2
3,19,1941,518,2,190093,2
3,19,1941,518,2,190094,2
3,19,1941,518,2,190095,2
3,19,1941,518,2,190096,2
3,19,1941,518,2,190097,2
3,19,1941,518,2,190098,2
3,19,1941,518,2,190099,2
3,19,1941,518,2,190100,2
3,19,1925,2858,1,190101,1
3,19,1925,2858,1,190102,2
3,19,1925,2858,1,190103,2
3,19,1925,2858,1,190104,2
3,19,1925,2858,1,190105,1
3,19,1925,2858,1,190106,2
3,19,1925,2858,1,190107,2
3,19,1925,2858,1,190108,2
3,19,1925,2858,1,190109,2
3,19,1925,2858,1,190110,2
3,19,1912,1510,1,190111,2
3,19,1912,1510,1,190112,2
3,19,1912,1510,1,190113,2
3,19,1912,1510,1,190114,2
3,19,1912,1510,1,190115,1
3,19,1912,1510,1,190116,2
3,19,1912,1510,1,190117,1
3,19,1912,1510,1,190118,2
3,19,1912,1510,1,190119,2
3,19,1912,1510,1,190120,2
3,19,1905,1290,2,190121,1
3,19,1905,1290,2,190122,2
3,19,1905,1290,2,190123,2
3,19,1905,1290,2,190124,1
3,19,1905,1290,2,190125,2
3,19,1905,1290,2,190126,1
3,19,1905,1290,2,190127,2
3,19,1905,1290,2,190128,2
3,19,1905,1290,2,190129,2
3,19,1905,1290,2,190130,2
3,19,1910,808,2,190131,2
3,19,1910,808,2,190132,2
3,19,1910,808,2,190133,2
3,19,1910,808,2,190134,2
3,19,1910,808,2,190135,2
3,19,1910,808,2,190136,2
3,19,1910,808,2,190137,2
3,19,1910,808,2,190138,1
3,19,1910,808,2,190139,2
3,19,1910,808,2,190140,2
3,19,1908,284,2,190141,2
3,19,1908,284,2,190142,2
3,19,1908,284,2,190143,2
3,19,1908,284,2,190144,2
3,19,1908,284,2,190145,2
3,19,1908,284,2,190146,2
3,19,1908,284,2,190147,2
3,19,1908,284,2,190148,2
3,19,1908,284,2,190149,2
3,19,1908,284,2,190150,2
3,19,1934,386,2,190151,2
3,19,1934,386,2,190152,2
3,19,1934,386,2,190153,1
3,19,1934,386,2,190154,2
3,19,1934,386,2,190155,2
3,19,1934,386,2,190156,2
3,19,1934,386,2,190157,2
3,19,1934,386,2,190158,2
3,19,1934,386,2,190159,2
3,19,1934,386,2,190160,2
3,19,1919,366,2,190161,2
3,19,1919,366,2,190162,2
3,19,1919,366,2,190163,2
3,19,1919,366,2,190164,1
3,19,1919,366,2,190165,2
3,19,1919,366,2,190166,2
3,19,1919,366,2,190167,2
3,19,1919,366,2,190168,2
3,19,1919,366,2,190169,2
3,19,1919,366,2,190170,1
3,19,1928,526,2,190171,1
3,19,1928,526,2,190172,2
3,19,1928,526,2,190173,2
3,19,1928,526,2,190174,2
3,19,1928,526,2,190175,2
3,19,1928,526,2,190176,2
3,19,1928,526,2,190177,2
3,19,1928,0,2,190178,2
3,19,1928,526,2,190179,1
3,19,1928,526,2,190180,2
3,19,1932,562,2,190181,2
3,19,1932,562,2,190182,2
3,19,1932,562,2,190183,2
3,19,1932,562,2,190184,2
3,19,1932,562,2,190185,2
3,19,1932,562,2,190186,2
3,19,1932,562,2,190187,1
3,19,1932,562,2,190188,2
3,19,1932,562,2,190189,2
3,19,1932,562,2,190190,2
3,19,1923,0,2,190191,1
3,19,1923,284,2,190192,2
3,19,1923,284,2,190193,2
3,19,1923,284,2,190194,2
3,19,1923,284,2,190195,2
3,19,1923,284,2,190196,1
3,19,1923,284,2,190197,2
3,19,1923,284,2,190198,2
3,19,1923,284,2,190199,2
3,19,1923,284,2,190200,2
3,20,2021,3300,1,200001,2
3,20,2021,3300,1,200002,2
3,20,2021,3300,1,200003,2
3,20,2021,3300,1,200004,2
3,20,2021,3300,1,200005,2
3,20,2021,3300,1,200006,2
3,20,2021,3300,1,200007,2
3,20,2021,3300,1,200009,2
3,20,2021,3300,1,200010,1
3,20,2018,1134,2,200011,2
3,20,2018,1134,2,200012,2
3,20,2018,1134,2,200013,2
3,20,2018,1134,2,200014,2
3,20,2018,1134,2,200015,2
3,20,2018,1134,2,200016,2
3,20,2018,1134,2,200017,1
3,20,2018,1134,2,200018,2
3,20,2018,1134,2,200019,2
3,20,2018,1134,2,200020,2
3,20,2005,970,2,200021,2
3,20,2005,970,2,200022,1
3,20,2005,970,2,200023,2
3,20,2005,970,2,200024,2
3,20,2005,970,2,200025,1
3,20,2005,970,2,200026,2
3,20,2005,970,2,200027,2
3,20,2005,970,2,200028,2
3,20,2005,970,2,200029,2
3,20,2005,970,2,200030,2
3,20,2003,784,2,200031,2
3,20,2003,784,2,200032,1
3,20,2003,784,2,200033,1
3,20,2003,784,2,200034,2
3,20,2003,784,2,200035,1
3,20,2003,784,2,200036,2
3,20,2003,784,2,200037,2
3,20,2003,784,2,200038,2
3,20,2003,784,2,200039,2
3,20,2003,784,2,200040,2
3,20,2030,1050,2,200041,2
3,20,2030,1050,2,200042,2
3,20,2030,1050,2,200043,2
3,20,2030,1050,2,200044,1
3,20,2030,1050,2,200045,2
3,20,2030,1050,2,200046,2
3,20,2030,1050,2,200047,2
3,20,2030,1050,2,200048,2
3,20,2030,1050,2,200049,2
3,20,2030,1050,2,200050,2
3,20,2032,1390,1,200051,2
3,20,2032,1390,1,200052,2
3,20,2032,1390,1,200053,2
3,20,2032,1390,1,200055,2
3,20,2032,1390,1,200056,2
3,20,2032,1390,1,200057,2
3,20,2032,1390,1,200058,2
3,20,2032,1390,1,200059,2
3,20,2032,1390,1,200060,2
3,20,2032,1772,2,200061,2
3,20,2032,1772,2,200062,2
3,20,2032,1772,2,200063,2
3,20,2032,1772,2,200064,2
3,20,2032,1772,2,200065,1
3,20,2032,1772,2,200066,2
3,20,2032,1772,2,200067,2
3,20,2032,1772,2,200068,2
3,20,2032,1772,2,200069,2
3,20,2032,1772,2,200070,2
3,20,2015,1746,2,200071,2
3,20,2015,1746,2,200072,2
3,20,2015,1746,2,200074,2
3,20,2015,1746,2,200075,2
3,20,2015,1746,2,200076,2
3,20,2015,1746,2,200077,2
3,20,2015,1746,2,200078,1
3,20,2015,1746,2,200079,2
3,20,2022,1130,2,200081,2
3,20,2022,1130,2,200082,2
3,20,2022,1130,2,200083,2
3,20,2022,1130,2,200084,2
3,20,2022,1130,2,200085,2
3,20,2022,1130,2,200086,2
3,20,2022,1130,2,200087,2
3,20,2022,1130,2,200088,2
3,20,2022,1130,2,200089,2
3,20,2022,1130,2,200090,2
3,20,2001,1354,2,200091,2
3,20,2001,1354,2,200092,1
3,20,2001,1354,2,200093,2
3,20,2001,1354,2,200094,2
3,20,2001,1354,2,200095,2
3,20,2001,1354,2,200096,2
3,20,2001,1354,2,200097,2
3,20,2001,1354,2,200098,2
3,20,2001,1354,2,200099,2
3,20,2001,1354,2,200100,1
3,20,2025,760,2,200101,2
3,20,2025,760,2,200102,2
3,20,2025,760,2,200103,2
3,20,2025,760,2,200104,2
3,20,2025,760,2,200105,2
3,20,2025,760,2,200106,1
3,20,2025,760,2,200107,1
3,20,2025,760,2,200108,2
3,20,2025,760,2,200109,2
3,20,2025,760,2,200110,2
3,20,2025,1304,2,200111,2
3,20,2025,1304,2,200112,2
3,20,2025,1304,2,200113,2
3,20,2025,1304,2,200114,2
3,20,2025,1304,2,200115,2
3,20,2025,1304,2,200116,1
3,20,2025,1304,2,200117,2
3,20,2025,1304,2,200118,1
3,20,2025,1304,2,200119,1
3,20,2025,1304,2,200120,2
3,20,2019,344,2,200121,2
3,20,2019,344,2,200122,2
3,20,2019,344,2,200123,1
3,20,2019,344,2,200124,1
3,20,2019,344,2,200125,1
3,20,2019,344,2,200126,1
3,20,2019,344,2,200127,1
3,20,2019,344,2,200128,2
3,20,2019,344,2,200129,1
3,20,2019,344,2,200130,1
3,20,2009,240,2,200131,1
3,20,2009,240,2,200132,1
3,20,2009,240,2,200133,1
3,20,2009,240,2,200134,1
3,20,2009,240,2,200135,2
3,20,2009,240,2,200136,2
3,20,2009,240,2,200137,2
3,20,2009,240,2,200138,2
3,20,2009,240,2,200139,1
3,20,2009,240,2,200140,1
3,20,2008,1474,2,200141,2
3,20,2008,1474,2,200142,1
3,20,2008,1474,2,200143,1
3,20,2008,1474,2,200144,1
3,20,2008,0,2,200145,2
3,20,2008,1474,2,200146,2
3,20,2008,1474,2,200147,1
3,20,2008,1474,2,200148,2
3,20,2008,1474,2,200149,1
3,20,2008,1474,2,200150,2
3,20,2013,1232,2,200151,2
3,20,2013,1232,2,200152,2
3,20,2013,1232,2,200153,2
3,20,2013,1232,2,200154,2
3,20,2013,1232,2,200155,1
3,20,2013,1232,2,200156,2
3,20,2013,1232,2,200157,2
3,20,2013,1232,2,200158,2
3,20,2013,1232,2,200159,2
3,20,2013,1232,2,200160,2
3,20,2028,498,2,200161,2
3,20,2028,498,2,200162,2
3,20,2028,498,2,200163,1
3,20,2028,498,2,200164,2
3,20,2028,498,2,200165,1
3,20,2028,498,2,200166,2
3,20,2028,498,2,200167,2
3,20,2028,498,2,200168,2
3,20,2028,498,2,200169,2
3,20,2028,498,2,200170,2
3,20,2012,844,1,200181,2
3,20,2012,844,1,200182,1
3,20,2012,844,1,200183,2
3,20,2012,844,1,200184,1
3,20,2012,844,1,200185,2
3,20,2012,844,1,200186,2
3,20,2012,844,1,200187,2
3,20,2012,844,1,200188,1
3,20,2012,844,1,200189,2
3,20,2012,844,1,200190,2
3,21,2106,2822,2,210001,2
3,21,2106,2822,2,210002,2
3,21,2106,2822,2,210003,2
3,21,2106,2822,2,210004,2
3,21,2106,2822,2,210005,2
3,21,2106,2822,2,210006,2
3,21,2106,2822,2,210007,2
3,21,2106,2822,2,210008,2
3,21,2106,2822,2,210009,2
3,21,2106,2822,2,210010,2
3,21,2106,236,2,210011,1
3,21,2106,236,2,210012,2
3,21,2106,236,2,210013,2
3,21,2106,236,2,210014,2
3,21,2106,236,2,210015,2
3,21,2106,236,2,210016,2
3,21,2106,0,2,210017,2
3,21,2106,236,2,210018,2
3,21,2106,236,2,210019,2
3,21,2106,236,2,210020,1
3,21,2109,38,2,210021,1
3,21,2109,38,2,210022,1
3,21,2109,38,2,210023,2
3,21,2109,38,2,210024,2
3,21,2109,38,2,210025,2
3,21,2109,38,2,210026,1
3,21,2109,38,2,210027,2
3,21,2109,38,2,210028,2
3,21,2109,38,2,210029,2
3,21,2109,38,2,210030,2
3,21,2119,3956,2,210031,2
3,21,2119,3956,2,210032,1
3,21,2119,3956,2,210033,2
3,21,2119,3956,2,210034,2
3,21,2119,3956,2,210035,2
3,21,2119,3956,2,210036,2
3,21,2119,3956,2,210037,2
3,21,2119,3956,2,210038,1
3,21,2119,3956,2,210039,1
3,21,2119,3956,2,210040,2
3,21,2119,2146,2,210041,2
