"zone","state","lga","sector","ea","hhid","s15bq1","tracked_obs"
5,12,1202,1,2146,120018,2,0
5,12,1202,1,2146,120019,2,0
5,12,1202,1,2146,120020,2,0
5,12,1202,1,2710,120021,2,0
5,12,1202,1,2710,120022,2,0
5,12,1202,1,2710,120023,2,0
5,12,1202,1,2710,120024,2,0
5,12,1202,1,2710,120025,2,0
5,12,1202,1,2710,120026,2,0
5,12,1202,1,2710,120027,2,0
5,12,1202,1,2710,120028,2,0
5,12,1202,1,0,120029,2,3
5,12,1202,1,2710,120030,2,0
5,12,1212,1,0,120031,1,1
5,12,1212,1,1392,120032,2,0
5,12,1211,1,0,120033,2,1
5,12,1212,1,1392,120034,2,0
5,12,1212,1,1392,120036,2,0
5,12,1212,1,1392,120037,2,0
5,12,1212,1,1392,120038,2,0
5,12,1212,1,1392,120039,2,0
5,12,1212,1,1392,120040,2,0
5,12,1208,2,526,120041,2,0
5,12,1208,2,526,120042,2,0
5,12,1208,2,526,120043,2,0
5,12,1208,2,526,120044,2,0
5,12,1208,2,526,120045,2,0
5,12,1208,2,526,120046,2,0
5,12,1208,2,526,120047,2,0
5,12,1208,2,526,120048,2,0
5,12,1208,2,526,120049,2,0
5,12,1208,2,526,120050,2,0
5,12,1216,2,618,120051,2,0
5,12,1216,2,618,120052,2,0
5,12,1216,2,618,120053,2,0
5,12,1216,2,618,120054,2,0
5,12,1216,2,618,120055,2,0
5,12,1216,2,618,120056,2,0
5,12,1216,2,618,120057,2,0
5,12,1216,2,618,120058,2,0
5,12,1216,2,618,120059,2,0
5,12,1216,2,618,120060,2,0
5,12,1210,2,462,120061,2,0
5,12,1210,2,462,120062,2,0
5,12,1210,2,462,120063,2,0
5,12,1210,2,462,120064,2,0
5,12,1210,2,462,120065,1,0
5,12,1210,2,462,120066,2,0
5,12,1210,2,462,120067,2,0
5,12,1210,2,462,120068,2,0
5,12,1210,2,462,120069,2,0
5,12,1210,2,462,120070,2,0
5,12,1204,2,736,120071,1,0
5,12,1204,2,736,120072,2,0
5,12,1204,2,736,120073,2,0
5,12,1204,2,736,120074,2,0
5,12,1204,2,736,120075,2,0
5,12,1204,2,736,120076,2,0
5,12,1204,2,736,120077,2,0
5,12,1204,2,736,120078,2,0
5,12,1204,2,736,120079,2,0
5,12,1204,2,736,120080,2,0
5,12,1211,1,2220,120081,2,0
5,12,1211,1,2220,120082,2,0
5,12,1211,1,2220,120083,2,0
5,12,1211,1,2220,120085,2,0
5,12,1211,1,0,120087,2,1
5,12,1211,1,2220,120088,2,0
5,12,1211,1,2220,120089,2,0
5,12,1211,1,2220,120090,2,0
5,12,1214,2,452,120091,2,0
5,12,1214,2,452,120092,2,0
5,12,1214,2,452,120093,2,0
5,12,1214,2,452,120094,2,0
5,12,1214,2,0,120096,2,1
5,12,1214,2,452,120097,2,0
5,12,1214,2,452,120098,2,0
5,12,1214,2,452,120099,2,0
5,12,1214,2,452,120100,2,0
6,13,1310,1,0,130001,2,1
6,13,1310,1,0,130003,2,0
6,13,1310,1,0,130004,2,1
6,13,1310,1,0,130005,2,1
6,13,1310,1,1300,130006,2,0
6,13,1310,1,1300,130007,2,0
6,13,1310,1,0,130008,2,1
6,13,1310,1,1300,130010,2,0
6,13,1314,1,6,130011,2,0
6,13,1314,1,6,130012,2,0
6,13,1314,1,6,130013,2,0
6,13,1314,1,6,130014,2,0
6,13,1314,1,6,130015,2,0
6,13,1314,1,6,130016,2,0
6,13,1314,1,6,130017,2,0
6,13,1314,1,6,130018,2,0
6,13,1314,1,0,130019,2,1
6,27,2705,1,0,130020,2,1
6,13,1307,1,268,130021,2,0
6,13,1307,1,0,130023,2,0
6,13,1307,1,268,130024,2,0
6,13,1307,1,268,130025,2,0
6,13,1307,2,0,130026,2,1
6,13,1307,1,268,130027,2,0
6,13,1307,1,268,130028,2,0
6,13,1307,1,268,130029,2,0
6,13,1307,1,268,130030,2,0
6,13,1303,1,626,130031,2,0
6,13,1303,1,626,130032,2,0
6,13,1303,1,626,130033,2,0
6,13,1303,1,626,130034,2,0
6,13,1303,1,626,130035,2,0
6,13,1303,1,626,130036,2,0
6,13,1303,1,626,130038,2,0
6,13,1303,1,626,130039,2,0
6,13,1303,1,626,130040,2,0
6,13,1305,1,1232,130041,2,0
6,13,1305,1,1232,130042,2,0
6,13,1305,1,1232,130043,2,0
6,13,1305,2,0,130044,2,1
6,13,1305,2,0,130045,2,1
6,13,1305,1,1232,130046,2,0
6,13,1305,1,1232,130048,2,0
6,13,1305,1,1232,130049,2,0
6,13,1305,1,1232,130050,2,0
6,13,1309,2,674,130051,2,0
6,13,1309,2,674,130052,2,0
6,13,1309,2,0,130053,2,1
6,13,1309,2,674,130054,2,0
6,13,1309,2,674,130055,2,0
6,13,1309,2,674,130056,2,0
6,13,1309,2,674,130057,2,0
6,13,1309,2,0,130059,2,1
6,13,1309,2,674,130060,2,0
6,13,1305,2,10,130061,2,0
6,13,1305,2,10,130062,2,0
6,13,1305,2,10,130063,2,0
6,13,1305,2,10,130064,2,0
6,13,1305,2,10,130065,2,0
6,13,1305,2,10,130067,2,0
6,13,1305,2,10,130068,2,0
6,13,1305,2,10,130069,2,0
6,13,1305,2,10,130070,2,0
6,13,1301,1,1206,130071,2,0
6,13,1301,1,0,130072,2,1
6,13,1301,1,1206,130073,2,0
6,13,1301,1,0,130074,2,1
6,13,1301,1,0,130075,2,1
6,13,1301,1,1206,130076,2,0
6,13,1301,1,1206,130077,2,0
6,13,1301,1,1206,130078,2,0
6,13,1301,1,1206,130079,2,0
6,13,1301,1,0,130080,2,0
4,14,1401,2,1116,140001,1,0
4,14,1401,2,1116,140002,2,0
4,14,1401,2,1116,140003,2,0
4,14,1401,2,1116,140004,2,0
4,14,1401,2,1116,140005,2,0
4,14,1401,2,1116,140006,2,0
4,14,1401,2,1116,140007,2,0
4,14,1401,2,1116,140008,2,0
4,14,1401,2,1116,140009,2,0
4,14,1401,2,1116,140010,2,0
4,14,1407,2,68,140011,2,0
4,14,1407,2,68,140012,2,0
4,14,1407,2,68,140013,2,0
4,14,1407,2,68,140014,2,0
4,14,1407,2,68,140015,2,0
4,14,1407,2,68,140016,2,0
4,14,1407,2,68,140017,2,0
4,14,1407,2,68,140018,2,0
4,14,1407,2,68,140019,2,0
4,14,1407,2,68,140020,2,0
4,14,1408,2,1996,140021,1,0
4,14,1408,2,1996,140023,2,0
4,14,1408,2,1996,140024,2,0
4,14,1408,2,1996,140025,2,0
4,14,1408,2,1996,140026,2,0
4,14,1408,2,1996,140027,2,0
4,14,1408,2,1996,140028,1,0
4,14,1408,2,1996,140029,1,0
4,14,1408,2,1996,140030,2,0
4,14,1413,1,2578,140031,2,0
4,14,1413,1,2578,140032,2,0
4,14,1413,1,2578,140033,2,0
4,14,1413,1,2578,140034,2,0
4,14,1413,1,2578,140035,2,0
4,14,1413,1,2578,140036,2,0
4,14,1413,1,2578,140037,2,0
4,14,1413,1,2578,140038,2,0
4,14,1413,1,2578,140039,1,0
4,14,1413,1,2578,140040,2,0
4,14,1415,2,952,140041,2,0
4,14,1415,2,952,140042,2,0
4,14,1415,2,952,140043,2,0
4,14,1415,2,952,140044,1,0
4,14,1415,2,952,140045,2,0
4,14,1415,2,952,140046,2,0
4,14,1415,2,952,140047,2,0
4,14,1415,2,952,140048,2,0
4,14,1415,2,952,140049,2,0
4,14,1415,2,952,140050,2,0
4,14,1403,1,34,140051,2,0
4,14,1403,1,34,140052,2,0
4,14,1403,1,34,140053,2,0
4,14,1403,1,34,140054,2,0
4,14,1403,1,34,140055,2,0
4,14,1403,1,34,140057,2,0
4,14,1403,1,34,140060,2,0
4,14,1406,2,694,140061,2,0
4,14,1406,2,694,140062,2,0
4,14,1406,2,694,140063,2,0
4,14,1406,2,694,140064,2,0
4,14,1406,2,694,140065,2,0
4,14,1406,2,694,140066,2,0
4,14,1406,2,694,140067,1,0
4,14,1406,2,694,140068,2,0
4,14,1406,2,694,140069,2,0
4,14,1406,2,694,140070,2,0
4,14,1413,2,670,140071,2,0
4,14,1413,2,670,140072,2,0
4,14,1413,2,670,140073,2,0
4,14,1413,2,670,140074,2,0
4,14,1413,2,670,140075,2,1
4,14,1413,2,670,140076,2,0
4,14,1413,2,670,140077,2,0
4,14,1413,2,670,140078,2,0
4,14,1413,2,670,140079,2,0
4,14,1413,2,670,140080,2,0
4,14,1410,2,236,140081,2,1
4,14,1410,2,236,140082,2,0
4,14,1410,2,236,140083,2,0
4,14,1410,2,236,140084,2,0
4,14,1410,2,236,140085,2,0
4,14,1410,2,236,140086,1,0
4,14,1410,2,236,140087,2,0
4,14,1410,2,236,140089,2,0
4,14,1410,2,236,140090,2,0
4,14,1404,1,96,140091,2,0
4,14,1404,1,96,140092,2,0
4,14,1404,1,96,140093,2,0
4,14,1404,1,96,140094,2,0
4,4,419,1,0,140095,2,1
4,14,1404,1,96,140096,2,0
4,14,1404,1,96,140097,2,0
4,14,1404,1,96,140098,2,0
4,14,1404,1,96,140099,2,0
4,14,1404,1,96,140100,2,0
4,14,1408,2,968,140101,2,0
4,14,1408,2,968,140102,2,0
4,14,1408,2,968,140103,2,0
4,14,1408,2,968,140104,2,0
4,14,1408,2,968,140105,2,0
4,14,1408,2,968,140106,2,0
4,14,1408,2,968,140107,2,0
4,14,1408,2,0,140108,2,1
4,14,1408,2,968,140109,2,0
4,14,1408,2,968,140110,2,0
4,14,1411,2,1066,140112,2,0
4,14,1411,2,1066,140113,2,0
4,14,1411,2,1066,140114,2,0
4,14,1411,2,1066,140115,2,0
4,14,1411,2,1066,140116,2,0
4,14,1411,2,1066,140117,2,0
4,14,1411,2,1066,140118,2,0
4,14,1411,2,1066,140119,2,0
4,14,1411,2,1066,140120,1,0
4,14,1416,2,2314,140122,2,0
4,14,1416,2,2314,140124,2,0
4,14,1416,2,2314,140125,2,0
4,14,1416,2,2314,140126,2,0
4,14,1416,2,2314,140127,2,0
4,14,1416,2,2314,140128,1,0
4,14,1416,2,2314,140129,2,0
4,14,1416,2,2314,140130,2,0
4,14,1415,2,156,140131,2,0
4,14,1415,2,156,140132,2,0
4,14,1415,2,156,140133,2,0
4,14,1415,2,156,140134,2,0
4,14,1415,2,156,140135,2,0
4,14,1415,2,156,140136,2,0
4,14,1415,2,156,140139,1,0
4,14,1415,2,156,140140,2,0
2,15,1506,1,398,150001,2,0
2,15,1506,1,398,150002,2,0
2,15,1506,1,398,150003,2,0
2,15,1506,1,398,150004,1,0
2,15,1506,1,398,150005,2,0
2,15,1506,1,398,150006,2,0
2,15,1506,1,398,150007,2,0
2,15,1506,1,398,150008,2,0
2,15,1506,1,398,150009,2,0
2,15,1506,1,398,150010,2,0
2,15,1508,2,1682,150011,1,0
2,15,1508,2,1682,150012,2,0
2,15,1508,2,1682,150013,2,0
2,15,1508,2,1682,150014,2,0
2,15,1508,2,1682,150015,2,0
2,15,1508,2,1682,150016,2,0
2,15,1508,2,1682,150017,2,0
2,15,1508,2,1682,150018,2,0
2,15,1508,2,1682,150019,2,0
2,15,1508,2,1682,150020,2,0
2,15,1511,2,1938,150021,1,0
2,15,1511,2,1938,150022,2,0
2,15,1511,2,1938,150023,2,0
2,15,1511,2,1938,150024,2,0
2,15,1511,2,1938,150025,1,0
2,15,1511,2,1938,150026,2,0
2,15,1511,2,1938,150027,2,0
2,15,1511,2,1938,150028,2,0
2,15,1511,2,1938,150029,2,0
2,15,1511,2,1938,150030,2,0
2,15,1502,2,590,150031,2,0
2,15,1502,2,590,150032,1,0
2,15,1502,2,590,150033,2,0
2,15,1502,2,590,150034,2,0
2,15,1502,2,590,150035,2,0
2,15,1502,2,590,150036,2,0
2,15,1502,2,590,150037,2,0
2,15,1502,2,590,150038,2,0
2,15,1502,2,590,150039,2,0
2,15,1502,2,590,150040,2,0
2,15,1510,2,616,150041,1,0
2,15,1510,2,616,150042,2,0
2,15,1510,2,616,150043,2,0
2,15,1510,2,616,150044,2,0
2,15,1510,2,616,150045,2,0
2,15,1510,2,616,150046,,0
2,15,1510,2,616,150047,2,0
2,15,1510,2,616,150048,2,0
2,15,1510,2,616,150049,2,0
2,15,1510,2,616,150050,2,0
2,15,1507,2,458,150051,2,0
2,15,1507,2,458,150052,2,0
2,15,1507,2,458,150053,2,0
2,15,1507,2,458,150054,2,0
2,15,1507,2,458,150055,2,0
2,15,1507,2,458,150056,2,0
2,15,1507,2,458,150057,2,0
2,15,1507,2,458,150058,1,0
2,15,1507,2,458,150059,2,0
2,15,1507,2,458,150060,2,0
2,15,1503,2,634,150061,2,0
2,15,1503,2,634,150062,2,0
2,15,1503,2,634,150063,2,0
2,15,1503,2,634,150064,2,0
2,15,1503,2,634,150065,2,0
2,15,1503,2,634,150066,2,0
2,15,1503,2,634,150067,2,0
2,15,1503,2,634,150068,2,0
2,15,1503,2,634,150069,2,0
2,15,1503,2,634,150070,2,0
2,15,1506,1,148,150071,2,0
2,15,1506,1,148,150072,2,0
2,34,3407,1,0,150073,2,1
2,15,1506,1,148,150075,2,0
2,15,1506,1,148,150076,2,0
2,15,1506,1,148,150077,2,0
2,15,1506,1,148,150078,2,0
2,15,1506,1,148,150079,2,0
2,15,1506,1,148,150080,2,0
4,16,1626,2,1546,160001,2,0
4,16,1626,2,1546,160002,1,0
4,16,1626,2,1546,160003,2,0
4,16,1626,2,1546,160004,2,0
4,16,1626,2,1546,160005,2,0
4,16,1626,2,1546,160006,2,0
4,16,1626,2,1546,160007,2,0
4,16,1626,2,1546,160008,2,0
4,16,1626,2,1546,160009,1,0
4,16,1626,2,1546,160010,2,0
4,16,1610,2,1006,160011,2,0
4,16,1610,2,1006,160012,2,0
4,16,1610,2,1006,160013,2,0
4,16,1624,1,286,160014,2,0
4,16,1606,2,590,160015,2,0
4,16,1606,2,590,160016,2,0
4,16,1624,1,136,160017,2,0
4,16,1624,1,136,160018,2,0
4,16,1624,1,136,160019,1,0
4,16,1622,2,18,160020,2,0
4,16,1612,2,414,160021,2,0
4,16,1622,2,18,160022,2,0
4,16,1622,2,18,160023,2,0
4,16,1624,1,136,160024,1,0
4,16,1624,1,136,160025,2,0
4,16,1602,2,1576,160026,2,0
4,16,1608,2,1104,160027,2,0
4,16,1624,1,286,160028,1,0
4,16,1624,1,286,160029,2,0
4,16,1624,1,286,160030,2,0
4,16,1622,2,18,160031,2,0
4,16,1624,1,136,160032,2,0
4,16,1624,1,136,160033,2,0
4,16,1622,2,18,160034,2,0
4,16,1624,1,136,160035,2,0
4,16,1624,1,136,160036,2,0
4,16,1622,2,18,160037,2,0
4,16,1606,2,590,160038,2,0
4,16,1606,2,590,160039,2,0
4,16,1606,2,590,160040,2,0
4,16,1624,1,136,160041,2,0
4,16,1622,2,18,160042,2,0
4,16,1622,2,18,160043,2,0
4,16,1622,2,18,160044,2,0
4,16,1612,2,414,160045,2,0
4,16,1612,2,414,160046,2,0
4,16,1612,2,414,160047,2,0
4,16,1602,2,1576,160048,2,0
4,16,1602,2,1576,160049,2,0
4,16,1602,2,1576,160050,2,0
4,16,1613,2,440,160051,2,0
4,16,1613,2,440,160052,2,0
4,16,1613,2,440,160053,2,0
4,16,1613,2,440,160054,2,0
4,16,1613,2,440,160055,2,0
4,16,1613,2,440,160056,2,0
4,16,1613,2,440,160057,2,0
4,16,1613,2,440,160058,1,0
4,16,1613,2,440,160059,2,0
4,16,1613,2,440,160060,2,0
4,16,1616,2,296,160061,,0
4,16,1616,2,296,160062,2,0
4,16,1616,2,296,160063,2,0
4,16,1616,2,296,160064,1,0
4,16,1616,2,296,160065,,0
4,16,1616,2,296,160066,2,0
4,16,1616,2,296,160067,,0
4,16,1616,2,296,160068,,0
4,16,1616,2,296,160069,2,0
4,16,1616,2,296,160070,2,0
4,16,1620,2,106,160071,2,0
4,16,1620,2,106,160072,2,0
4,16,1620,2,106,160073,2,0
4,16,1620,2,106,160074,2,0
4,16,1620,2,106,160075,1,0
4,16,1620,2,106,160076,2,0
4,16,1620,2,106,160077,2,0
4,16,1620,2,106,160078,2,0
4,16,1620,2,106,160079,2,0
4,16,1620,2,106,160080,2,0
4,16,1618,2,1060,160081,2,0
4,16,1618,2,1060,160082,2,0
4,16,1618,2,1060,160083,2,0
4,16,1618,2,1060,160084,1,0
4,16,1618,2,1060,160085,2,0
4,16,1618,2,1060,160086,2,0
4,16,1618,2,1060,160087,,0
4,16,1618,2,1060,160088,2,0
4,16,1618,2,1060,160089,2,0
4,16,1618,2,1060,160090,2,0
4,16,1601,2,954,160091,2,0
4,16,1601,2,954,160092,2,0
4,16,1601,2,954,160093,2,0
4,16,1601,2,954,160094,2,0
4,16,1601,2,954,160095,2,0
4,16,1601,2,954,160096,2,0
4,16,1601,2,954,160097,2,0
4,16,1601,2,954,160098,2,0
4,16,1601,2,954,160099,2,0
4,16,1601,2,954,160100,2,0
4,16,1606,2,590,160101,1,0
4,16,1624,1,286,160102,2,0
4,16,1606,2,590,160103,2,0
4,16,1610,2,1006,160104,2,0
4,16,1610,2,1006,160105,2,0
4,16,1624,1,286,160106,2,0
4,16,1606,2,590,160107,2,0
4,16,1606,2,590,160108,2,0
4,16,1606,2,590,160109,2,0
4,16,1624,1,286,160110,2,0
4,16,1603,2,158,160111,2,0
4,16,1610,2,1006,160112,2,0
4,16,1624,1,286,160113,2,0
4,16,1610,2,1006,160114,1,0
4,16,1610,2,1006,160115,2,0
4,16,1610,2,1006,160116,2,0
4,16,1610,2,1006,160117,2,0
4,16,1612,2,414,160118,2,0
4,16,1602,2,1576,160119,2,0
4,16,1602,2,1576,160120,2,0
4,16,1602,2,1576,160121,2,0
4,16,1608,2,1104,160122,2,0
4,16,1612,2,414,160123,2,0
4,16,1602,2,1576,160124,2,0
4,16,1602,2,1576,160125,2,0
4,16,1602,2,1576,160126,2,0
4,16,1612,2,414,160127,2,0
4,16,1612,2,414,160128,2,0
4,16,1622,2,18,160129,2,0
4,16,1612,2,414,160130,2,0
4,16,1612,2,414,160131,2,0
4,16,1624,1,286,160132,2,0
4,16,1624,1,286,160133,2,0
4,16,1625,2,1210,160134,2,0
4,16,1625,2,1210,160135,,0
4,16,1622,1,0,160136,2,1
4,16,1625,2,1210,160137,2,0
4,16,1626,1,0,160138,2,1
4,16,1625,1,0,160139,2,1
4,16,1625,2,1210,160140,2,0
4,16,1626,1,0,160141,2,1
4,16,1625,2,1210,160142,2,0
4,16,1625,2,1210,160143,2,0
4,16,1605,2,180,160144,2,0
4,16,1605,2,180,160145,2,0
4,16,1605,2,180,160146,2,0
4,16,1605,2,180,160147,2,0
4,16,1605,2,180,160148,2,0
4,16,1605,2,180,160149,2,0
4,16,1605,2,180,160150,2,0
4,16,1605,2,180,160151,2,0
4,16,1605,2,180,160152,2,0
4,16,1605,2,180,160153,2,0
4,16,1603,2,158,160154,2,0
4,16,1603,2,158,160155,2,0
4,16,1609,2,738,160156,2,0
4,16,1609,2,738,160157,2,0
4,16,1609,2,738,160158,1,0
4,16,1609,2,738,160159,1,0
4,16,1609,2,738,160160,2,0
4,16,1608,2,1104,160161,2,0
4,16,1609,2,738,160162,2,0
4,16,1608,2,1104,160163,2,0
4,16,1608,2,1104,160164,2,0
4,16,1608,2,1104,160165,,0
4,16,1608,2,1104,160166,2,0
4,16,1608,2,1104,160167,2,0
4,16,1609,2,738,160168,2,0
4,16,1609,2,738,160169,2,0
4,16,1609,2,738,160170,2,0
4,16,1608,2,1104,160171,2,0
4,16,1609,2,738,160172,2,0
4,16,1608,2,1104,160173,2,0
4,16,1612,2,108,160174,2,0
4,16,1612,2,108,160175,2,0
4,16,1603,2,158,160176,2,0
4,16,1603,2,158,160177,2,0
4,16,1603,2,158,160178,2,0
4,16,1603,2,158,160179,2,0
4,16,1603,2,158,160180,2,0
4,16,1612,2,108,160181,2,0
4,16,1612,2,108,160182,1,0
4,16,1612,2,108,160183,2,0
4,16,1603,2,158,160184,2,0
4,16,1603,2,158,160185,2,0
4,16,1612,2,108,160186,2,0
4,16,1612,2,108,160187,,0
4,16,1612,2,108,160188,2,0
4,16,1612,2,108,160189,2,0
4,16,1612,2,108,160190,2,0
3,17,1706,2,284,170001,2,0
3,17,1706,2,284,170002,2,0
3,17,1706,2,284,170003,2,0
3,17,1706,2,284,170004,2,0
3,17,1706,2,284,170005,2,0
3,17,1706,2,284,170006,1,0
3,17,1706,2,284,170007,2,0
3,17,1706,2,284,170008,2,0
3,17,1706,2,284,170009,2,0
3,17,1706,2,284,170010,2,0
3,17,1719,2,1354,170011,2,0
3,17,1719,2,1354,170012,2,0
3,17,1719,2,1354,170013,2,0
3,17,1719,2,1354,170014,2,0
3,17,1719,2,1354,170015,1,0
3,17,1719,2,1354,170016,2,0
3,17,1719,2,1354,170017,2,0
3,17,1719,2,1354,170018,2,0
3,17,1719,2,1354,170019,1,0
3,17,1719,2,1354,170020,2,0
3,17,1704,2,1080,170021,2,0
3,17,1704,2,1080,170022,2,0
3,17,1704,2,1080,170023,2,0
3,17,1704,2,1080,170024,2,0
3,17,1704,2,1080,170025,2,0
3,17,1704,2,1080,170026,2,0
3,17,1704,2,1080,170027,1,0
3,17,1704,2,1080,170028,2,0
3,17,1704,2,1080,170029,2,0
3,17,1704,2,1080,170030,2,0
3,17,1704,1,2074,170031,2,0
3,17,1704,1,2074,170032,2,0
3,17,1704,1,2074,170033,2,0
3,17,1704,1,2074,170034,2,0
3,17,1704,1,2074,170035,2,0
3,17,1704,1,2074,170036,2,0
1,23,2306,1,0,170037,2,1
3,17,1704,1,2074,170038,2,0
3,17,1704,1,2074,170039,2,0
3,17,1704,1,2074,170040,2,0
3,17,1722,2,96,170041,2,0
3,17,1722,2,96,170042,2,0
3,17,1722,2,96,170043,2,0
3,17,1722,2,96,170044,2,0
3,17,1722,2,96,170045,2,0
3,17,1722,2,96,170046,2,0
3,17,1722,2,96,170047,2,0
3,17,1722,2,96,170048,2,0
3,17,1722,2,96,170049,2,0
3,17,1722,2,96,170050,1,0
3,17,1715,2,2244,170051,2,0
3,17,1715,2,2244,170052,1,0
3,17,1715,2,2244,170053,2,0
3,17,1715,2,2244,170054,1,0
3,17,1715,2,2244,170055,1,0
3,17,1715,2,2244,170056,2,0
3,17,1715,2,2244,170057,2,0
3,17,1715,2,2244,170058,2,0
3,17,1715,2,2244,170059,2,0
3,17,1715,2,2244,170060,2,0
3,17,1710,2,546,170061,2,0
3,17,1710,2,546,170062,2,0
3,17,1710,2,546,170063,2,0
3,17,1710,2,546,170064,2,0
3,17,1710,2,546,170065,2,0
3,17,1710,2,546,170066,2,0
3,17,1710,2,546,170067,2,0
3,17,1710,2,546,170068,2,0
3,17,1710,2,546,170069,2,0
3,17,1710,2,546,170070,2,0
3,17,1713,1,226,170071,2,0
3,17,1713,1,226,170072,2,0
3,17,1713,1,226,170073,2,0
3,17,1713,1,226,170074,2,0
3,17,1713,1,226,170075,2,0
3,17,1713,1,226,170076,2,0
3,17,1713,1,226,170077,2,0
3,17,1713,1,226,170078,2,0
3,17,1713,1,226,170079,2,0
3,17,1713,1,226,170080,,0
3,17,1716,2,1452,170081,2,0
3,17,1716,2,1452,170082,2,0
3,17,1716,2,1452,170083,2,0
3,17,1716,2,1452,170084,2,0
3,17,1716,2,1452,170085,2,0
3,17,1716,2,1452,170086,2,0
3,17,1716,2,1452,170087,2,0
3,17,1716,2,1452,170088,2,0
3,17,1716,2,1452,170089,2,0
3,17,1716,2,1452,170090,2,0
3,17,1702,2,510,170091,2,0
3,17,1702,2,510,170092,2,0
3,17,1702,2,510,170093,2,0
3,17,1702,2,510,170094,1,0
3,17,1702,2,510,170095,1,0
3,17,1702,2,510,170096,2,0
3,17,1702,2,510,170097,2,0
3,17,1702,2,510,170098,2,0
3,17,1702,2,510,170099,2,0
3,17,1702,2,510,170100,2,0
3,17,1727,2,634,170101,1,0
3,17,1727,2,634,170102,1,0
3,17,1727,2,634,170103,2,0
3,17,1727,2,634,170104,2,0
3,17,1727,2,634,170105,2,0
3,17,1727,2,634,170106,1,0
3,17,1727,2,634,170107,2,0
3,17,1727,2,634,170108,2,0
3,17,1727,2,634,170109,2,0
3,17,1727,2,634,170110,1,0
3,17,1712,2,794,170111,1,0
3,17,1712,2,794,170112,1,0
3,17,1712,2,794,170113,2,1
3,17,1712,2,794,170114,2,1
3,17,1712,2,794,170115,2,0
3,17,1712,2,794,170116,2,0
3,17,1712,2,794,170117,2,0
3,17,1712,2,794,170118,2,0
3,17,1712,2,794,170119,2,0
3,17,1712,2,794,170120,2,0
3,17,1724,2,786,170121,2,0
3,17,1724,2,786,170122,2,0
3,17,1724,2,786,170123,2,0
3,17,1724,2,786,170124,1,0
3,17,1724,2,786,170125,2,0
3,17,1724,2,786,170126,2,0
3,17,1724,2,786,170127,2,0
3,17,1724,2,786,170128,2,0
3,17,1724,2,786,170129,2,0
3,17,1724,2,786,170130,2,0
3,18,1809,1,1272,180011,2,0
3,18,1809,1,1272,180012,2,0
3,18,1809,1,1272,180013,2,0
3,18,1809,1,1272,180014,2,0
3,18,1809,1,1272,180015,2,0
3,18,1809,1,1272,180017,2,0
3,18,1809,1,1272,180018,1,0
3,18,1809,1,1272,180019,2,0
3,18,1809,1,1272,180020,2,0
3,18,1823,1,1822,180021,2,0
3,18,1823,1,1822,180022,2,0
3,18,1823,1,1822,180023,2,0
3,18,1823,1,1822,180024,2,0
3,18,1823,1,1822,180025,2,0
3,18,1823,1,1822,180026,2,0
3,18,1823,1,1822,180027,2,0
3,18,1823,1,1822,180028,2,0
3,18,1823,1,1822,180029,2,0
3,18,1823,1,1822,180030,2,0
3,18,1803,2,840,180031,2,0
3,18,1803,2,840,180032,1,0
3,18,1803,2,840,180033,2,0
3,18,1803,2,840,180034,2,0
3,18,1803,2,840,180035,2,0
3,18,1803,2,840,180036,2,0
3,18,1803,2,840,180037,2,0
3,18,1803,2,840,180038,2,0
3,18,1803,2,840,180039,2,0
3,18,1803,2,840,180040,2,0
3,18,1816,1,378,180041,2,0
3,18,1816,1,378,180042,2,0
3,18,1816,1,378,180043,2,0
3,18,1816,1,378,180044,,0
3,18,1816,1,378,180045,2,0
3,18,1816,1,378,180046,2,0
3,18,1816,1,378,180047,2,0
3,18,1816,1,378,180049,2,0
3,18,1816,1,378,180050,2,0
3,18,1805,2,534,180051,2,0
3,18,1805,2,534,180052,2,0
3,18,1805,2,534,180053,2,0
3,18,1805,2,534,180054,2,0
3,18,1805,2,534,180055,2,0
3,18,1805,2,534,180056,2,0
3,18,1805,2,534,180057,2,0
3,18,1805,2,534,180058,2,0
3,18,1805,2,534,180059,2,0
3,18,1805,2,534,180060,2,0
3,18,1817,2,370,180061,1,0
3,18,1817,2,370,180062,2,0
3,18,1817,2,370,180063,2,0
3,18,1817,2,370,180064,2,0
3,18,1817,2,370,180065,2,0
3,18,1817,2,370,180066,2,0
3,18,1817,2,370,180067,2,0
3,18,1817,2,370,180068,2,0
3,18,1817,2,370,180069,2,0
3,18,1817,2,370,180070,1,0
3,18,1808,2,1726,180071,2,0
3,18,1808,2,1726,180072,2,0
3,18,1808,2,1726,180073,2,0
3,18,1808,2,1726,180074,2,0
3,18,1808,2,1726,180075,2,0
3,18,1808,2,1726,180076,2,0
3,18,1808,2,1726,180077,2,0
3,18,1808,2,1726,180078,2,0
3,18,1808,2,1726,180079,2,0
3,18,1808,2,1726,180080,2,0
3,18,1811,2,364,180081,2,0
3,18,1811,2,364,180082,2,0
3,18,1811,2,364,180083,2,0
3,18,1811,2,364,180084,2,0
3,18,1811,2,364,180085,2,0
3,18,1811,2,364,180086,2,0
3,18,1811,2,364,180087,2,0
3,18,1811,2,364,180088,2,0
3,18,1811,2,364,180089,2,0
3,18,1811,2,364,180090,2,0
3,18,1820,2,450,180091,2,0
3,18,1820,2,450,180092,2,0
3,18,1820,2,450,180093,2,0
3,18,1820,2,450,180094,2,0
